date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_168_normalized,smart_168_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2020-01-04,ZCH096PL,ST12000NM0007,12000138625024,0,80.0,94129112.0,,,94.0,0.0,100.0,5.0,97.0,14512.0,89.0,876298562.0,,,82.0,16144.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,14.0,100.0,0.0,,,74.0,26.0,,,100.0,305.0,100.0,1224.0,26.0,26.0,80.0,94129112.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15848.0,100.0,55718664784.0,100.0,176065130092.0,,,,,,,,,,
2020-01-05,ZCH096PL,ST12000NM0007,12000138625024,0,81.0,122054072.0,,,94.0,0.0,100.0,5.0,97.0,14512.0,89.0,878011615.0,,,82.0,16175.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,14.0,100.0,0.0,,,74.0,26.0,,,100.0,307.0,100.0,1226.0,26.0,26.0,81.0,122054072.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15879.0,100.0,55719111120.0,100.0,176336749348.0,,,,,,,,,,
2020-01-06,ZCH096PL,ST12000NM0007,12000138625024,1,73.0,21417344.0,,,94.0,0.0,100.0,5.0,97.0,14584.0,89.0,878765654.0,,,82.0,16191.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,14.0,100.0,0.0,,,74.0,26.0,,,100.0,307.0,100.0,1226.0,26.0,26.0,73.0,21417344.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15895.0,100.0,55719336624.0,100.0,176480027756.0,,,,,,,,,,
2020-01-01,ZJV2DZ4X,ST12000NM0007,12000138625024,0,82.0,149124992.0,,,90.0,0.0,100.0,8.0,100.0,224.0,76.0,35976301.0,,,90.0,9172.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,5.0,100.0,0.0,,,71.0,29.0,,,100.0,122.0,97.0,6657.0,29.0,29.0,82.0,149124992.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,8024.0,100.0,42406161472.0,100.0,102762709494.0,,,,,,,,,,
2020-01-02,ZJV2DZ4X,ST12000NM0007,12000138625024,0,69.0,7843712.0,,,90.0,0.0,100.0,8.0,100.0,224.0,76.0,36583495.0,,,90.0,9188.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,5.0,100.0,0.0,,,75.0,25.0,,,100.0,122.0,97.0,6657.0,25.0,25.0,69.0,7843712.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,8040.0,100.0,42413208224.0,100.0,102858522270.0,,,,,,,,,,
2020-01-03,ZJV2DZ4X,ST12000NM0007,12000138625024,0,81.0,125575360.0,,,90.0,0.0,100.0,8.0,100.0,224.0,76.0,38325328.0,,,90.0,9220.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,5.0,100.0,0.0,,,76.0,24.0,,,100.0,123.0,97.0,6659.0,24.0,24.0,81.0,125575360.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,8071.0,100.0,42422098744.0,100.0,103211504198.0,,,,,,,,,,
2020-01-04,ZJV2DZ4X,ST12000NM0007,12000138625024,0,73.0,22294800.0,,,90.0,0.0,100.0,8.0,100.0,224.0,76.0,39902039.0,,,90.0,9236.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,5.0,100.0,0.0,,,73.0,27.0,,,100.0,123.0,97.0,6659.0,27.0,27.0,73.0,22294800.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,8087.0,100.0,42427512232.0,100.0,103346950942.0,,,,,,,,,,
2020-01-05,ZJV2DZ4X,ST12000NM0007,12000138625024,0,84.0,232597272.0,,,90.0,0.0,100.0,8.0,100.0,224.0,76.0,42679411.0,,,90.0,9267.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,5.0,100.0,0.0,,,72.0,28.0,,,100.0,124.0,97.0,6661.0,28.0,28.0,84.0,232597272.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,8119.0,100.0,42441136624.0,100.0,103787769870.0,,,,,,,,,,
2020-01-06,ZJV2DZ4X,ST12000NM0007,12000138625024,1,83.0,180826264.0,,,90.0,0.0,100.0,8.0,100.0,272.0,76.0,44267381.0,,,90.0,9283.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,5.0,100.0,0.0,,,73.0,27.0,,,100.0,124.0,97.0,6661.0,27.0,27.0,83.0,180826264.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,8134.0,100.0,42445549624.0,100.0,103975726654.0,,,,,,,,,,
2020-01-01,ZCH071PX,ST12000NM0007,12000138625024,0,70.0,10918888.0,,,89.0,0.0,100.0,19.0,100.0,3384.0,88.0,660832019.0,,,78.0,19408.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,8590065666.0,,,79.0,21.0,,,100.0,265.0,100.0,1167.0,21.0,21.0,70.0,10918888.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19163.0,100.0,73073540472.0,100.0,197201220790.0,,,,,,,,,,
2020-01-02,ZCH071PX,ST12000NM0007,12000138625024,0,60.0,162013296.0,,,89.0,0.0,100.0,19.0,99.0,4568.0,88.0,662068562.0,,,78.0,19440.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,8590065666.0,,,79.0,21.0,,,100.0,265.0,100.0,1169.0,21.0,21.0,82.0,162013296.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19194.0,100.0,73074007976.0,100.0,197351847694.0,,,,,,,,,,
2020-01-03,ZCH071PX,ST12000NM0007,12000138625024,0,56.0,241145544.0,,,89.0,0.0,100.0,19.0,98.0,8400.0,88.0,662734028.0,,,78.0,19456.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,7.0,100.0,8590065666.0,,,79.0,21.0,,,100.0,265.0,100.0,1169.0,21.0,21.0,84.0,241145544.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19210.0,100.0,73074240304.0,100.0,197430747614.0,,,,,,,,,,
2020-01-04,ZCH071PX,ST12000NM0007,12000138625024,0,67.0,138431464.0,,,89.0,0.0,100.0,19.0,98.0,8880.0,88.0,664082143.0,,,78.0,19487.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,7.0,100.0,8590065666.0,,,78.0,22.0,,,100.0,267.0,100.0,1171.0,22.0,22.0,81.0,138431464.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19242.0,100.0,73074706704.0,100.0,197571707886.0,,,,,,,,,,
2020-01-05,ZCH071PX,ST12000NM0007,12000138625024,0,69.0,7987152.0,,,89.0,0.0,100.0,19.0,98.0,8880.0,88.0,665278964.0,,,78.0,19503.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,7.0,100.0,8590065666.0,,,78.0,22.0,,,100.0,267.0,100.0,1171.0,22.0,22.0,69.0,7987152.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19257.0,100.0,73074939592.0,100.0,197685171734.0,,,,,,,,,,
2020-01-06,ZCH071PX,ST12000NM0007,12000138625024,1,53.0,40922832.0,,,89.0,0.0,100.0,19.0,98.0,10512.0,88.0,667426753.0,,,78.0,19535.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,11.0,100.0,8590065666.0,,,80.0,20.0,,,100.0,268.0,100.0,1173.0,20.0,20.0,76.0,40922832.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19289.0,100.0,73075404856.0,100.0,197961782782.0,,,,,,,,,,
2020-01-01,ZJV02SNQ,ST12000NM0007,12000138625024,0,77.0,50176408.0,,,89.0,0.0,100.0,12.0,100.0,0.0,89.0,866092467.0,,,84.0,14442.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,111670853658.0,,,78.0,22.0,,,100.0,178.0,100.0,1066.0,22.0,22.0,77.0,50176408.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14294.0,100.0,60475103864.0,100.0,160522547766.0,,,,,,,,,,
2020-01-02,ZJV02SNQ,ST12000NM0007,12000138625024,0,81.0,137929352.0,,,89.0,0.0,100.0,12.0,100.0,0.0,89.0,866726492.0,,,84.0,14458.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,111670853658.0,,,79.0,21.0,,,100.0,178.0,100.0,1066.0,21.0,21.0,81.0,137929352.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14310.0,100.0,60475324976.0,100.0,160610079598.0,,,,,,,,,,
2020-01-03,ZJV02SNQ,ST12000NM0007,12000138625024,0,79.0,77607272.0,,,89.0,0.0,100.0,12.0,100.0,0.0,89.0,867998685.0,,,84.0,14489.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,111670853658.0,,,78.0,22.0,,,100.0,180.0,100.0,1068.0,22.0,22.0,79.0,77607272.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14341.0,100.0,60475758216.0,100.0,160793464982.0,,,,,,,,,,
2020-01-04,ZJV02SNQ,ST12000NM0007,12000138625024,0,82.0,161993392.0,,,89.0,0.0,100.0,12.0,100.0,0.0,89.0,868602979.0,,,84.0,14505.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,111670853658.0,,,78.0,22.0,,,100.0,180.0,100.0,1068.0,22.0,22.0,82.0,161993392.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14357.0,100.0,60475975928.0,100.0,160877633390.0,,,,,,,,,,
2020-01-05,ZJV02SNQ,ST12000NM0007,12000138625024,0,74.0,26616648.0,,,89.0,0.0,100.0,12.0,100.0,0.0,89.0,871476092.0,,,84.0,14537.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,111670853658.0,,,78.0,22.0,,,100.0,181.0,100.0,1070.0,22.0,22.0,74.0,26616648.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14388.0,100.0,60476418592.0,100.0,161230095550.0,,,,,,,,,,
2020-01-06,ZJV02SNQ,ST12000NM0007,12000138625024,0,81.0,126002208.0,,,89.0,0.0,100.0,12.0,100.0,0.0,89.0,872258301.0,,,84.0,14552.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,111670853658.0,,,78.0,22.0,,,100.0,181.0,100.0,1070.0,22.0,22.0,81.0,126002208.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14404.0,100.0,60476637136.0,100.0,161329262566.0,,,,,,,,,,
2020-01-07,ZJV02SNQ,ST12000NM0007,12000138625024,0,79.0,73672344.0,,,89.0,0.0,100.0,12.0,100.0,0.0,89.0,873615672.0,,,84.0,14584.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,111670853658.0,,,78.0,22.0,,,100.0,182.0,100.0,1072.0,22.0,22.0,79.0,73672344.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14436.0,100.0,60477078464.0,100.0,161520632054.0,,,,,,,,,,
2020-01-08,ZJV02SNQ,ST12000NM0007,12000138625024,0,64.0,2455008.0,,,89.0,0.0,100.0,12.0,100.0,0.0,89.0,874824673.0,,,84.0,14616.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,111670853658.0,,,79.0,21.0,,,100.0,183.0,100.0,1073.0,21.0,21.0,64.0,2455008.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14467.0,100.0,60477524288.0,100.0,161693109542.0,,,,,,,,,,
2020-01-09,ZJV02SNQ,ST12000NM0007,12000138625024,0,70.0,11145312.0,,,89.0,0.0,100.0,12.0,100.0,0.0,89.0,874956430.0,,,84.0,14631.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,111670853658.0,,,79.0,21.0,,,100.0,183.0,100.0,1073.0,21.0,21.0,70.0,11145312.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14483.0,100.0,60477844512.0,100.0,161701479622.0,,,,,,,,,,
2020-01-10,ZJV02SNQ,ST12000NM0007,12000138625024,1,75.0,33908040.0,,,89.0,0.0,100.0,12.0,100.0,0.0,89.0,876674880.0,,,84.0,14663.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,111670853658.0,,,79.0,21.0,,,100.0,185.0,100.0,1075.0,21.0,21.0,75.0,33908040.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14514.0,100.0,60478309952.0,100.0,161967917558.0,,,,,,,,,,
2020-01-01,ZJV1K4H0,ST12000NM0007,12000138625024,0,78.0,58434360.0,,,91.0,0.0,100.0,7.0,100.0,112.0,84.0,273980333.0,,,89.0,9749.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,118.0,100.0,1227.0,35.0,35.0,78.0,58434360.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9319.0,100.0,44088377632.0,100.0,105384323006.0,,,,,,,,,,
2020-01-02,ZJV1K4H0,ST12000NM0007,12000138625024,0,82.0,151670328.0,,,91.0,0.0,100.0,7.0,100.0,112.0,84.0,274712226.0,,,89.0,9765.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,118.0,100.0,1227.0,35.0,35.0,82.0,151670328.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9335.0,100.0,44088619576.0,100.0,105477317030.0,,,,,,,,,,
2020-01-03,ZJV1K4H0,ST12000NM0007,12000138625024,0,83.0,182735624.0,,,91.0,0.0,100.0,7.0,100.0,112.0,84.0,276502261.0,,,89.0,9797.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,66.0,34.0,,,100.0,118.0,100.0,1229.0,34.0,34.0,83.0,182735624.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9366.0,100.0,44089104856.0,100.0,105752037790.0,,,,,,,,,,
2020-01-04,ZJV1K4H0,ST12000NM0007,12000138625024,0,78.0,69978136.0,,,91.0,0.0,100.0,7.0,100.0,112.0,84.0,277417779.0,,,89.0,9812.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,118.0,100.0,1229.0,33.0,33.0,78.0,69978136.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9382.0,100.0,44089347768.0,100.0,105883178222.0,,,,,,,,,,
2020-01-05,ZJV1K4H0,ST12000NM0007,12000138625024,0,83.0,210323304.0,,,91.0,0.0,100.0,7.0,100.0,112.0,84.0,279755634.0,,,89.0,9844.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,66.0,34.0,,,100.0,119.0,100.0,1231.0,34.0,34.0,83.0,210323304.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9413.0,100.0,44089832384.0,100.0,106267179550.0,,,,,,,,,,
2020-01-06,ZJV1K4H0,ST12000NM0007,12000138625024,0,82.0,154603192.0,,,91.0,0.0,100.0,7.0,100.0,112.0,84.0,280908327.0,,,89.0,9860.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,66.0,34.0,,,100.0,119.0,100.0,1231.0,34.0,34.0,82.0,154603192.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9429.0,100.0,44090077048.0,100.0,106455355478.0,,,,,,,,,,
2020-01-07,ZJV1K4H0,ST12000NM0007,12000138625024,0,73.0,21116880.0,,,91.0,0.0,100.0,7.0,100.0,112.0,85.0,283125053.0,,,89.0,9892.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,120.0,100.0,1233.0,35.0,35.0,73.0,21116880.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9461.0,100.0,44090564752.0,100.0,106809663246.0,,,,,,,,,,
2020-01-08,ZJV1K4H0,ST12000NM0007,12000138625024,0,82.0,157951488.0,,,91.0,0.0,100.0,7.0,100.0,112.0,85.0,284120912.0,,,89.0,9907.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,66.0,34.0,,,100.0,120.0,100.0,1233.0,34.0,34.0,82.0,157951488.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9477.0,100.0,44090807168.0,100.0,106946255438.0,,,,,,,,,,
2020-01-09,ZJV1K4H0,ST12000NM0007,12000138625024,0,79.0,72507240.0,,,91.0,0.0,100.0,7.0,100.0,112.0,85.0,286689652.0,,,89.0,9939.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,120.0,100.0,1236.0,35.0,35.0,79.0,72507240.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9508.0,100.0,44091298512.0,100.0,107348601486.0,,,,,,,,,,
2020-01-10,ZJV1K4H0,ST12000NM0007,12000138625024,1,84.0,242699392.0,,,91.0,0.0,100.0,7.0,100.0,112.0,85.0,288070799.0,,,89.0,9955.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,66.0,34.0,,,100.0,120.0,100.0,1236.0,34.0,34.0,84.0,242699392.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9524.0,100.0,44091539904.0,100.0,107518552246.0,,,,,,,,,,
2020-01-01,ZJV0WF1D,ST12000NM0007,12000138625024,0,82.0,173947064.0,,,94.0,0.0,100.0,5.0,100.0,0.0,89.0,709116219.0,,,86.0,13100.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,82.0,18.0,,,100.0,184.0,100.0,1064.0,18.0,18.0,82.0,173947064.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,12868.0,100.0,54797680008.0,100.0,146304230508.0,,,,,,,,,,
2020-01-02,ZJV0WF1D,ST12000NM0007,12000138625024,0,82.0,176122752.0,,,94.0,0.0,100.0,5.0,100.0,0.0,89.0,710761065.0,,,86.0,13131.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,81.0,19.0,,,100.0,185.0,100.0,1065.0,19.0,19.0,82.0,176122752.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,12900.0,100.0,54798015696.0,100.0,146550211164.0,,,,,,,,,,
2020-01-03,ZJV0WF1D,ST12000NM0007,12000138625024,0,78.0,57947360.0,,,94.0,0.0,100.0,5.0,100.0,0.0,89.0,711620160.0,,,85.0,13147.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,82.0,18.0,,,100.0,186.0,100.0,1066.0,18.0,18.0,78.0,57947360.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,12915.0,100.0,54798184000.0,100.0,146676008108.0,,,,,,,,,,
2020-01-04,ZJV0WF1D,ST12000NM0007,12000138625024,0,75.0,34606472.0,,,94.0,0.0,100.0,5.0,100.0,0.0,89.0,713257730.0,,,85.0,13179.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,81.0,19.0,,,100.0,186.0,100.0,1067.0,19.0,19.0,75.0,34606472.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,12947.0,100.0,54798522680.0,100.0,146896469492.0,,,,,,,,,,
2020-01-05,ZJV0WF1D,ST12000NM0007,12000138625024,0,82.0,158540360.0,,,94.0,0.0,100.0,5.0,100.0,0.0,89.0,714182134.0,,,85.0,13195.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,82.0,18.0,,,100.0,187.0,100.0,1068.0,18.0,18.0,82.0,158540360.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,12963.0,100.0,54798691688.0,100.0,147020234372.0,,,,,,,,,,
2020-01-06,ZJV0WF1D,ST12000NM0007,12000138625024,0,80.0,107307728.0,,,94.0,0.0,100.0,5.0,100.0,488.0,89.0,715803942.0,,,85.0,13226.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,,,81.0,19.0,,,100.0,188.0,100.0,1069.0,19.0,19.0,80.0,107307728.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,12994.0,100.0,54799029768.0,100.0,147212804708.0,,,,,,,,,,
