date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_168_normalized,smart_168_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,smart_175_normalized,smart_175_raw,smart_180_normalized,smart_180_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_234_normalized,smart_234_raw,smart_245_normalized,smart_245_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw
2020-10-21,S2ZYJ9GGB01749,ST500LM012 HN,500107862016,1,100.0,22.0,252.0,0.0,94.0,1830.0,100.0,11.0,252.0,0.0,252.0,0.0,252.0,0.0,100.0,34404.0,252.0,0.0,99.0,1966.0,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,7.0,100.0,1.0,,,64.0,31.0,100.0,0.0,252.0,0.0,252.0,0.0,252.0,0.0,200.0,0.0,100.0,146944.0,,,,,,,,,99.0,1966.0,,,92.0,85229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-21,175PP3IBT,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1440.0,100.0,16.0,100.0,0.0,100.0,0.0,100.0,0.0,36.0,25844.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2.0,100.0,3.0,100.0,2309.0,100.0,37.0,,,100.0,0.0,100.0,240.0,100.0,0.0,200.0,0.0,,,,,,,100.0,0.0,36.0,25844.0,100.0,0.0,100.0,0.0,,,100.0,251.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,Z304L8GX,ST4000DM000,4000787030016,0,116.0,113828416.0,,,94.0,0.0,100.0,6.0,100.0,0.0,73.0,21929860.0,,,57.0,38429.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,1.0,95.0,10468.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,38270.0,100.0,55411363400.0,100.0,182207003509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,2AGNW8TY,HGST HUH721212ALN604,12000138625024,0,100.0,0.0,133.0,92.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,128.0,18.0,99.0,7534.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,336.0,100.0,336.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,AAG6LHPH,HGST HUH721212ALN604,12000138625024,0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,9895.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,368.0,100.0,368.0,222.0,27.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,57QEWPXWT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,2031.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,44.0,22743.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,31.0,100.0,1.0,100.0,518.0,100.0,33.0,,,100.0,0.0,100.0,16.0,100.0,0.0,200.0,0.0,,,,,,,100.0,0.0,44.0,22748.0,100.0,0.0,100.0,0.0,,,100.0,174.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,8HK1STAH,HGST HUH721212ALN604,12000138625024,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,5.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,12331.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,633.0,100.0,633.0,157.0,38.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,PL2331LAHD7WTJ,HGST HMS5C4040BLE640,4000787030016,1,100.0,0.0,134.0,103.0,130.0,534.0,100.0,22.0,100.0,0.0,100.0,0.0,113.0,42.0,96.0,34413.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,480.0,100.0,480.0,240.0,25.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,40X0A19ZF97G,TOSHIBA MG07ACA14TA,14000519643136,0,100.0,0.0,100.0,0.0,100.0,7895.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,93.0,2861.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14.0,100.0,0.0,100.0,19.0,100.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,100.0,131073.0,93.0,2849.0,100.0,0.0,100.0,0.0,,,100.0,538.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,PL2331LAGST2TJ,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,134.0,100.0,133.0,537.0,100.0,17.0,100.0,0.0,100.0,0.0,113.0,42.0,93.0,54486.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,775.0,100.0,775.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,PL2331LAGRWMAJ,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,134.0,103.0,130.0,536.0,100.0,20.0,100.0,0.0,100.0,0.0,113.0,42.0,93.0,54042.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,641.0,100.0,641.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,ZJV2ERML,ST12000NM0007,12000138625024,0,78.0,67979928.0,,,96.0,0.0,100.0,3.0,100.0,0.0,84.0,227739150.0,,,83.0,15433.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,80.0,20.0,,,100.0,311.0,100.0,1943.0,20.0,20.0,78.0,67979928.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15107.0,100.0,45392285760.0,100.0,148035385516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,ZCH0BF9W,ST12000NM0007,12000138625024,1,55.0,196112820.0,,,89.0,0.0,100.0,9.0,81.0,11281.0,85.0,284533393.0,,,74.0,23173.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,162.0,100.0,0.0,,,80.0,20.0,,,100.0,372.0,100.0,1415.0,20.0,20.0,83.0,196112820.0,,,100.0,32.0,100.0,32.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,22969.0,100.0,57016839408.0,100.0,226382661812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,175PP3JET,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1471.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,19.0,32547.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,4.0,100.0,1368.0,100.0,38.0,,,100.0,0.0,100.0,248.0,100.0,0.0,200.0,0.0,,,,,,,100.0,0.0,19.0,32553.0,100.0,0.0,100.0,0.0,,,100.0,255.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,ZCH0AXHD,ST12000NM0007,12000138625024,1,75.0,32986616.0,,,89.0,0.0,100.0,13.0,1.0,65464.0,87.0,544939340.0,,,74.0,23181.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1381.0,100.0,0.0,,,72.0,28.0,,,100.0,300.0,100.0,1162.0,28.0,28.0,75.0,32986616.0,,,100.0,104.0,100.0,104.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,22984.0,100.0,56162684888.0,100.0,270774864156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,ZJV0WF5P,ST12000NM0007,12000138625024,1,69.0,8780522.0,,,89.0,0.0,100.0,10.0,100.0,0.0,88.0,621562625.0,,,82.0,15937.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,8590065666.0,,,73.0,27.0,,,100.0,365.0,99.0,3753.0,27.0,27.0,69.0,8780522.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15123.0,100.0,34010755064.0,100.0,58527438170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,ZA172C63,ST8000NM0055,8001563222016,0,83.0,220349752.0,,,96.0,0.0,100.0,3.0,100.0,0.0,95.0,2888119523.0,,,72.0,25376.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,1.0,436838.0,100.0,72.0,94.0,12140.0,36.0,36.0,83.0,220349752.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,25339.0,100.0,60161787112.0,100.0,208837521208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,ZA12PTTL,ST8000DM002,8001563222016,0,100.0,976848.0,,,86.0,0.0,100.0,7.0,100.0,0.0,81.0,128456057.0,,,64.0,32095.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,4295032833.0,100.0,0.0,62.0,38.0,96.0,8101.0,100.0,2.0,81.0,38241.0,38.0,38.0,100.0,976848.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,32043.0,100.0,76253205464.0,100.0,209200539760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,ZCH0CJAM,ST12000NM0007,12000138625024,0,82.0,177019736.0,,,89.0,0.0,100.0,10.0,100.0,0.0,77.0,46562319.0,,,80.0,18358.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,258.0,100.0,887.0,24.0,24.0,82.0,177019736.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,18239.0,100.0,61733360184.0,100.0,172086434016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,ZLW0C712,ST12000NM001G,12000138625024,1,75.0,34650488.0,,,98.0,0.0,100.0,2.0,100.0,0.0,75.0,32124842.0,,,100.0,259.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,58.0,42.0,,,100.0,1.0,100.0,97.0,42.0,42.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,235.0,100.0,4416290880.0,100.0,4651663092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,ZCH08034,ST12000NM0007,12000138625024,1,81.0,229888840.0,,,89.0,0.0,100.0,13.0,34.0,65232.0,66.0,3764833.0,,,75.0,22323.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,153.0,100.0,0.0,,,65.0,35.0,,,100.0,451.0,99.0,3429.0,35.0,35.0,84.0,229888840.0,,,100.0,40.0,100.0,40.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,21308.0,100.0,73716131448.0,100.0,153809201006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,69K0A04QF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7827.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,93.0,2824.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,78.0,100.0,0.0,100.0,80.0,100.0,27.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,100.0,186122244.0,94.0,2781.0,100.0,0.0,100.0,0.0,,,100.0,537.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18,ZJV009DQ,ST12000NM0007,12000138625024,0,75.0,29148936.0,,,91.0,0.0,100.0,7.0,100.0,0.0,85.0,298215243.0,,,80.0,17708.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,80.0,20.0,,,100.0,244.0,100.0,823.0,20.0,20.0,75.0,29148936.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17605.0,100.0,64564828920.0,100.0,193276992786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18,Z304JLQE,ST4000DM000,4000787030016,0,119.0,213013336.0,,,92.0,0.0,100.0,10.0,100.0,0.0,87.0,500983112.0,,,59.0,36190.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,31.0,138430.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,35386.0,100.0,38608999088.0,100.0,211473341429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18,ZA18BTS4,ST8000NM0055,8001563222016,0,76.0,35789144.0,,,94.0,0.0,100.0,5.0,100.0,0.0,91.0,1191408432.0,,,75.0,22110.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,4295032833.0,100.0,0.0,74.0,26.0,91.0,18123.0,100.0,5.0,87.0,27832.0,26.0,26.0,76.0,35789144.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,22081.0,100.0,57426696992.0,100.0,158366911424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18,S300Z4QQ,ST4000DM000,4000787030016,0,103.0,5369744.0,,,94.0,0.0,100.0,6.0,100.0,0.0,82.0,199315538.0,,,54.0,40964.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,82.0,37086.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,40824.0,100.0,60759310184.0,100.0,204193802719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18,AAG239SH,HGST HUH721212ALN604,12000138625024,0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,7286.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,619.0,100.0,619.0,200.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18,AAG6DT3H,HGST HUH721212ALN604,12000138625024,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,9452.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,971.0,100.0,971.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18,ZHZ3T571,ST12000NM0008,12000138625024,1,84.0,234893208.0,,,99.0,0.0,100.0,1.0,100.0,0.0,86.0,424587893.0,,,98.0,2420.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,12.0,100.0,179.0,30.0,30.0,4.0,234893208.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2383.0,100.0,33598735112.0,100.0,46958633652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18,Z304L8M7,ST4000DM000,4000787030016,1,112.0,45431368.0,,,92.0,0.0,100.0,8.0,99.0,640.0,88.0,800721127.0,,,59.0,36518.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,96.0,4.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,0.0,98.0,4781.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,36479.0,100.0,51433393040.0,100.0,206457988981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18,ZA12JTJ8,ST8000DM002,8001563222016,1,82.0,146127032.0,,,85.0,0.0,100.0,14.0,100.0,0.0,86.0,391263278.0,,,66.0,30379.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,83.0,35482.0,100.0,5.0,95.0,10225.0,36.0,36.0,1.0,146127032.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,30307.0,100.0,67300921288.0,100.0,205378146379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18,Z302SYN2,ST4000DM000,4000787030016,1,117.0,142419592.0,,,91.0,0.0,100.0,12.0,100.0,8.0,79.0,90256772.0,,,57.0,37894.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,92.0,8.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,1.0,94.0,12107.0,24.0,24.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,37781.0,100.0,57561054096.0,100.0,360187455740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,VKH8EE3X,HGST HUH728080ALE600,8001563222016,0,100.0,0.0,146.0,56.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,128.0,18.0,97.0,22128.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,884.0,100.0,884.0,200.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,177QT3E0T,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1145.0,100.0,12.0,100.0,0.0,100.0,0.0,100.0,0.0,39.0,24681.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,5.0,100.0,4815.0,100.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,100.0,0.0,39.0,24673.0,100.0,0.0,100.0,0.0,,,100.0,186.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,Z304L9QW,ST4000DM000,4000787030016,0,119.0,229940368.0,,,92.0,0.0,100.0,14.0,100.0,0.0,88.0,685765801.0,,,55.0,39429.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,40.0,120962.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,38673.0,100.0,42156908432.0,100.0,247392029969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,2AGMT3SY,HGST HUH721212ALN604,12000138625024,1,100.0,0.0,134.0,88.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,128.0,18.0,100.0,6989.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,247.0,100.0,247.0,240.0,25.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,S301GQE0,ST4000DM000,4000787030016,1,120.0,236049344.0,,,91.0,0.0,100.0,9.0,100.0,0.0,81.0,132456561.0,,,55.0,40122.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,97.0,3.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,95.0,10653.0,24.0,24.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,40044.0,100.0,58031434288.0,100.0,227329390043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,Z304JY56,ST4000DM000,4000787030016,1,113.0,53304152.0,,,91.0,0.0,100.0,13.0,100.0,0.0,82.0,185571613.0,,,54.0,40645.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,7.0,100.0,0.0,100.0,0.0,100.0,15.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,96.0,8974.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,40538.0,100.0,56560170544.0,100.0,267099321267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02,ZA1322HS,ST8000NM0055,8001563222016,0,83.0,213619288.0,,,94.0,0.0,100.0,3.0,100.0,24.0,93.0,2060386517.0,,,72.0,24840.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,95.0,10127.0,100.0,0.0,82.0,36969.0,34.0,34.0,19.0,213619288.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,24822.0,100.0,62171684128.0,100.0,192612849818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
